# presetdiff.py v1 (2026-09-10) | old=C:\Dev\SMR-SrcArchive\1.0.7.396349\Src digest=09d95e3448573dc3… | new=C:\Dev\SMR-SrcArchive\1.1.0.403908\Src digest=a4577da25cb3fe85… | python presetdiff.py --out docs/agent/reports/vanillahunt | 2026-09-10
# SCOPE: the `generated` bucket only — Data/, Lua/BuildingTemplate/, Lua/XDef/, Lua/ClassDefs/. DLC/ excluded.
# PRESETS: 1.0.7=14409  1.1.0=14986. Identity is `class::id::group` (how the GAME names a preset), with id-less presets keyed `class::file#ordinal`. Matched presets whose FILE moved: 0. Ambiguous ids needing a disambiguator: 1.0.7=1 1.1.0=0.
# ⭐ ROUTED TO 02, NOT READ HERE: the tech registry exists TWICE in 1.1.0 — 264 `TechPreset` in 1.0.7 became 274 `TechPreset` PLUS 441 `Tech`, and 258 of the 1.0.7 ids appear under both classes in the new tree. Mechanical count only; what it means is a reader's question.
# ⛔ REORDER IS NOT A ROW, BY CONSTRUCTION: rows are keyed by key PATH, so re-emitting a preset's keys in another order with equal values yields nothing. 0 presets are in exactly that state — COUNTED here so that `no rows` and `never looked` do not look alike.
# ROWS BY CHURN CLASS: COMMENT=1  REINDEX=10462  REINDEX-SWAP=1924  T-ID=22  added-preset=1471  none=22738  removed-preset=894   ⭐ `none` is the READABLE PILE — the rows 04's registry agents actually read.
# ⭐ THE GENERATED-LUA TWINS, so 04 can confirm they carry nothing extra: 1.1.0 files parsed per registry — Data=2191, Lua/BuildingTemplate=292, Lua/ClassDefs=7, Lua/XDef=426 | 1.0.7 — Data=2143, Lua/BuildingTemplate=288, Lua/ClassDefs=9, Lua/XDef=400
# ⚠️ CHURN CLASSES ARE CLAIMS. Each is a rule asserting a row is uninteresting; `python tools/presetdiff.py --sample <class>` prints rows so one can be falsified. A single row where a rule hid a real value change VOIDS that class.
file	class	id	key	value107	value110	churn-class	flags
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[2].children[2].children[4].TextVAlign	<absent>	"center"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[2].children[2].children[4].Translate	<absent>	true	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[2].children[2].children[4].WordWrap	<absent>	false	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[2].children[2].children[4].__class	<absent>	"XText"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[2].children[2].children[5].DrawOnTop	<absent>	true	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[2].children[2].children[5].MinWidth	<absent>	80	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[2].children[2].children[5].OnLayoutComplete	<absent>	function ( self ) XText.OnLayoutComplete ( self ) local width = self.measure_width for _ , ctrl in ipairs ( self ResolveId ( "idTable" ) ) do if ctrl = self.parent.parent and ctrl.idReasoning then width = Max ( width , ctrl.idReasoning.measure_width ) end end width = MulDivRound ( width , 1000 , self.scale x ( ) ) for _ , ctrl in ipairs ( self ResolveId ( "idTable" ) ) do if ctrl = self.parent.parent and ctrl.idReasoning then ctrl.idReasoning SetMinWidth ( width ) end end self SetMinWidth ( width ) end	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[2].children[2].children[5].Padding	<absent>	box(26, 2, 2, 2)	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[2].children[2].children[5].Text	<absent>	T(610931311045, "REASONING")	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[2].children[2].children[5].TextStyle	<absent>	"FactionsDropdownListItem"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[2].children[2].children[5].TextVAlign	<absent>	"center"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[2].children[2].children[5].Translate	<absent>	true	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[2].children[2].children[5].WordWrap	<absent>	false	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[2].children[2].children[5].__class	<absent>	"XText"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].__class	<absent>	'XDefForEach'	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].array	<absent>	function ( parent , context ) local data = { } for faction_id , faction_data in pairs ( context.per_faction_votes ) do if g_FactionsHolder.active_factions [ faction_id ] then faction_data.id = faction_id table.insert ( data , faction_data ) end end table.sort ( data , function ( a , b ) local a_sup = ( a.support or 0 ) ( a.maybe_support or 0 ) local b_sup = ( b.support or 0 ) ( b.maybe_support or 0 ) if a_sup b_sup then return true elseif a_sup = = b_sup then return ( a.against or 0 ) ( a.maybe_against or 0 ) ( b.against or 0 ) ( b.maybe_against or 0 ) else return false end end ) return data end	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].ChildrenHandleMouse	<absent>	false	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].HAlign	<absent>	"left"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].Id	<absent>	"idFactionVote"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].IdNode	<absent>	true	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].LayoutMethod	<absent>	"HList"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].__class	<absent>	'XDefWindow'	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[1].Id	<absent>	"idName"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[1].Shorten	<absent>	true	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[1].TextStyle	<absent>	"PGSponsorInfo"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[1].TextVAlign	<absent>	"center"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[1].Translate	<absent>	true	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[1].WordWrap	<absent>	false	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[1].__class	<absent>	"XText"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[2].Id	<absent>	"idFor"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[2].MinWidth	<absent>	80	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[2].TextHAlign	<absent>	"center"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[2].TextStyle	<absent>	"PGPropChoiceValue"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[2].TextVAlign	<absent>	"center"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[2].WordWrap	<absent>	false	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[2].__class	<absent>	"XText"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[3].Id	<absent>	"idAbstain"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[3].MinWidth	<absent>	80	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[3].TextHAlign	<absent>	"center"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[3].TextStyle	<absent>	"PGPropChoiceValue"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[3].TextVAlign	<absent>	"center"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[3].WordWrap	<absent>	false	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[3].__class	<absent>	"XText"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[4].Id	<absent>	"idAgainst"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[4].MinWidth	<absent>	80	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[4].TextHAlign	<absent>	"center"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[4].TextStyle	<absent>	"PGPropChoiceValue"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[4].TextVAlign	<absent>	"center"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[4].WordWrap	<absent>	false	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[4].__class	<absent>	"XText"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[5].Id	<absent>	"idReasoning"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[5].Padding	<absent>	box(26, 2, 2, 2)	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[5].TextStyle	<absent>	"PGPropChoiceValue"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[5].TextVAlign	<absent>	"center"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[5].Translate	<absent>	true	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[5].WordWrap	<absent>	false	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].children[1].children[5].__class	<absent>	"XText"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[3].run_after	<absent>	function ( child , context , item , i , n , last ) local faction_def = FactionDefs [ item.id ] child.idName SetText ( T { 806450166043 , "<u(icon)> <name>" , icon = "<image " faction_def.icon " 600 >" , name = faction_def GetShortName ( ) } ) local support = ( item.support or 0 ) ( item.maybe_support or 0 ) child.idFor SetText ( support ) child.idFor SetTransparency ( support = = 0 and 127 or 0 ) local abstain = ( item.abstain or 0 ) ( item.maybe_abstain or 0 ) child.idAbstain SetText ( abstain ) child.idAbstain SetTransparency ( abstain = = 0 and 127 or 0 ) local against = ( item.against or 0 ) ( item.maybe_against or 0 ) child.idAgainst SetText ( against ) child.idAgainst SetTransparency ( against = = 0 and 127 or 0 ) local reasons = { } for _ , id in ipairs ( item.reasons ) do table.insert ( reasons , FactionVoteReasons [ id ] ) end child.idReasoning SetText ( TList ( reasons ) ) end	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].ChildrenHandleMouse	<absent>	false	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].ContextUpdateOnOpen	<absent>	true	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].HAlign	<absent>	"left"	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].Id	<absent>	"idVoteStatusValues"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].IdNode	<absent>	true	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].LayoutMethod	<absent>	"HList"	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].Margins	<absent>	box(0, 5, 0, 0)	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].OnContextUpdate	<absent>	function ( self , context , ) XContextWindow.OnContextUpdate ( self , context , ) self.idFor SetText ( context and context.support or 0 ) self.idAbstain SetText ( context and context.abstain or 0 ) self.idAgainst SetText ( context and context.against or 0 ) end	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].__class	<absent>	"XContextWindow"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[1].Background	<absent>	RGBA(168, 183, 201, 127)	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[1].Dock	<absent>	"box"	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[1].Margins	<absent>	box(0, -3, 0, 0)	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[1].MaxHeight	<absent>	1	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[1].MinHeight	<absent>	1	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[1].VAlign	<absent>	"top"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[1].__class	<absent>	'XDefWindow'	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[2].Id	<absent>	"idName"	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[2].Padding	<absent>	box(45, 2, 2, 2)	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[2].Shorten	<absent>	true	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[2].Text	<absent>	T(256941400928, "TOTAL")	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[2].TextStyle	<absent>	"PGSponsorInfo"	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[2].TextVAlign	<absent>	"center"	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[2].Translate	<absent>	true	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[2].WordWrap	<absent>	false	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[2].__class	<absent>	"XText"	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[3].Id	<absent>	"idFor"	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[3].MinWidth	<absent>	80	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[3].TextHAlign	<absent>	"center"	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[3].TextStyle	<absent>	"PGPropChoiceValue"	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[3].TextVAlign	<absent>	"center"	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[3].WordWrap	<absent>	false	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[3].__class	<absent>	"XText"	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[4].Id	<absent>	"idAbstain"	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[4].MinWidth	<absent>	80	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[4].TextHAlign	<absent>	"center"	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[4].TextStyle	<absent>	"PGPropChoiceValue"	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[4].TextVAlign	<absent>	"center"	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[4].WordWrap	<absent>	false	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[4].__class	<absent>	"XText"	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[5].Id	<absent>	"idAgainst"	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[5].MinWidth	<absent>	80	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[5].TextHAlign	<absent>	"center"	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[5].TextStyle	<absent>	"PGPropChoiceValue"	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[5].TextVAlign	<absent>	"center"	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[5].WordWrap	<absent>	false	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[5].__class	<absent>	"XText"	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[6].Id	<absent>	"idReasoning"	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[6].Padding	<absent>	box(26, 2, 2, 2)	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[6].TextStyle	<absent>	"PGPropChoiceValue"	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[6].TextVAlign	<absent>	"center"	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[6].Translate	<absent>	true	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[6].WordWrap	<absent>	false	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[5].children[4].children[6].__class	<absent>	"XText"	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[6].Dock	<absent>	false	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[6].Margins	<absent>	box(0, 50, 0, 60)	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[1].children[6].__class	<absent>	"ActionBarCentered"	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].ContextUpdateOnOpen	true	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].HAlign	"center"	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].Id	"idVoteWindow"	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].Margins	box(0, 100, 0, 0)	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].MaxWidth	500	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].MinWidth	500	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].OnContextUpdate	function ( self , context , ) XContextWindow.OnContextUpdate ( self , context , ) local total = Max ( 1 , context.support context.against ) local forVotesPerc = MulDivRound ( context.support , 100 , total ) local againsVotesPerc = MulDivRound ( context.against , 100 , total ) local voteBar = self ResolveId ( "idVoteBar" ) local voteBarDec = self ResolveId ( "idVoteBarDecoration" ) local forCtrl = self ResolveId ( "idFor" ) local againstCtrl = self ResolveId ( "idAgainst" ) voteBar.idSectionFrame1.value = forVotesPerc voteBar.idSectionFrame2.value = againsVotesPerc voteBarDec.idSectionFrame1.value = forVotesPerc voteBarDec.idSectionFrame2.value = againsVotesPerc voteBar InvalidateLayout ( ) voteBarDec InvalidateLayout ( ) voteBar InvalidateMeasure ( ) voteBarDec InvalidateMeasure ( ) forCtrl SetText ( T { 438060623772 , "<u(num)>%<color 168 183 201> FOR</color>" , num = forVotesPerc } ) againstCtrl SetText ( T { 149343790691 , "<u(num)>%<color 168 183 201> AGAINST</color>" , num = againsVotesPerc } ) end	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].VAlign	"center"	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].__class	"XContextWindow"	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].__comment	"vote"	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].ScaleModifier	point(2000, 2000)	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].__class	'XDefWindow'	<absent>	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].__comment	"bar"	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[1].AlwaysStartFromTheBeginning	true	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[1].Background	RGBA(158, 172, 190, 0)	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[1].ContextUpdateOnOpen	true	<absent>	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[1].DrawOnTop	true	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[1].Easing	3	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[1].Id	"idVoteBarDecoration"	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[1].Image	"UI/HUDRemaster/pixel.png"	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[1].MaxHeight	1	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[1].MinHeight	1	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[1].Sections[1].Color	RGBA(255, 252, 239, 127)	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[1].Sections[1].Image	"UI/HUDRemaster/pixel.png"	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[1].Sections[1].InterpolationDuration	250	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[1].Sections[1].InterpolationStartValue	0	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[1].Sections[1].__class	'ColoredSectionProps'	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[1].Sections[2].Color	RGBA(255, 252, 239, 127)	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[1].Sections[2].Image	"UI/HUDRemaster/pixel.png"	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[1].Sections[2].InterpolationDuration	250	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[1].Sections[2].InterpolationStartValue	0	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[1].Sections[2].__class	'ColoredSectionProps'	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[1].VAlign	"top"	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[1].__class	"XColoredSectionsBar"	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[2].AlwaysStartFromTheBeginning	true	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[2].Background	RGBA(51, 53, 73, 255)	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[2].ContextUpdateOnOpen	true	<absent>	REINDEX	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[2].Easing	3	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[2].Id	"idVoteBar"	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[2].Image	"UI/HUDRemaster/pixel.png"	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[2].MaxHeight	7	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[2].MinHeight	7	<absent>	none	
Data/XDef/VoteOutcome.lua	XDef	VoteOutcome	[1].children[8].children[2].children[1].children[2].Sections[1].Color	RGBA(95, 195, 149, 255)	<absent>	none	
