# treediff.py v1.1 (2026-09-10, indented orphans covered) | old=C:\Dev\SMR-SrcArchive\1.0.7.396349\Src digest=09d95e3448573dc3… | new=C:\Dev\SMR-SrcArchive\1.1.0.403908\Src digest=a4577da25cb3fe85… | python treediff.py --out docs/agent/reports/vanillahunt | 2026-09-10
# NORMALISATION: CRLF->LF, trailing whitespace stripped per line; leading indentation KEPT; ⭐ COMMENTS ARE KEPT AND COUNT — a whitespace-only diff is NOT a row, a changed comment IS a row.
# DELIMITER: luafn.find_bodies, imported not re-implemented. Keys collapse `Class:Method` and `Class.Method`; the separator actually written is the first character of the sig columns.
# COVERAGE (v1.1): indent-0 declarations, five forms (function C:M / function C.M / function G / local function f / [local] x = function), PLUS every INDENTED declaration of those forms that lies OUTSIDE every enumerated span — table-field methods, sequence `Run = function(seq_state)` steps, file-level nested locals — keyed `name@<anchor>` and flagged INDENTED (ONE-LINE when the declaration closes itself: that row hashes its own line only, deliberately, so a neighbour's edit cannot re-hash it; the indent-0 pass keeps the delimiter's over-span untouched, checklist 135). Indented declarations INSIDE an enumerated span are covered by the outer body's hash and not listed. Orphans on the 1.1.0 side: 1050 in `hand` files, 1885 in `generated` (613 one-line); 1377 identical across the trees, 1910 rows. Total indented declarations for comparison: 8473 (4883 hand, 3590 generated). STILL NOT COVERED: every anonymous `function(` literal passed as an argument. ⛔ A function never emitted is not a function that did not change.
# FILES: changed=2437 identical=1963 added=166 removed=36 (DLC/ excluded: 151 paths). ⭐ MANIFEST RE-DERIVATION CONTROL vs chain README §0 (which counts DLC): 2437+7=2444 changed, 1963+5=1968 identical, 166+139=305 added, 36+0=36 removed — MATCHES; the 139 DLC adds are 138 `DLC/norman` + 1 `DLC/thomas`.
# FPK PARITY (EF-085, measured 2026-09-10): every `Lua/`, `CommonLua/` and `Data/` file in the archived 1.1.0 Src ships BYTE-IDENTICAL in Packs\Lua.fpk / Packs\Data.fpk — 0 divergent. ⇒ NO ROW CARRIES `FPK-DIVERGENT`, because there is nothing to flag. ⛔ That proves the bytes match, not that the game executes them (EF-078 stands).
# FUNCTIONS: 1.0.7=27762 1.1.0=30355 | IDENTICAL (counted, not listed)=23516 | SPAN-SUSPECT=441 declarations (the one-line-function trap, MEASURED — see the tool header; ⛔ NOT fixed here, a delimiter change re-hashes every SRC: pin in Code/) | MULTI=474 declarations | spans reaching EOF=567
# RENAME? is a HINT, never a verdict, and it is GUARDED: a partner needs >=4 distinct non-blank body lines and <=3 candidates. Rejected as too trivial to be evidence: 706 added rows (bodies like `end` or `return true`); rejected as ambiguous (one body, many partners): 0. Those are NOT `no match` — they are `too generic to say`.
# CALLERS: class (b′). Every call site, in BOTH trees, of every `sig` or `body+sig` function in a `hand` file (290 callees).
# ⭐⭐ READ THIS FIRST: **a `same` call line against a CHANGED SIGNATURE is the F117 shape, and it is the single highest-yield row class in this chain.** The callee's contract moved; this call site's text did not. F117 is exactly that, and the developers wrote it themselves. status counts: changed=682 gone=331 new=618 same=2465
# `same`-against-changed-signature by file, top 12: Lua/Buildings/StorageDepot.lua=39 | CommonLua/Ged/GedPropEditors.lua=38 | Lua/Mysteries/Fireflies.lua=34 | Lua/Buildings/Building.lua=31 | Lua/Construction/Construction.lua=30 | CommonLua/Ged.lua=29 | Lua/Mysteries/MirrorSphere.lua=28 | CommonLua/Ged/GedPanel.lua=26 | Lua/UniversalRocket.lua=25 | Lua/Mysteries/Crystals.lua=25 | Lua/Buildings/RocketBase.lua=22 | Lua/Meteors.lua=22
# ⛔ TEXT-LEVEL, AND THAT IS THE WHOLE BOUND. Matching is `Name(`, `:Name(`, `.Name(` by text on the bare name, so it CANNOT see a dynamic dispatch (`self[name]`, a preset's `func` field, `Msg` handlers — chain blind spot 7), it cannot tell two classes' same-named methods apart, and it counts a mention inside a string or a comment. ⛔ IT DOES NOT BOUND REACH.
# PAIRING RULE, stated because it is an assumption: within one file, the k-th call site of a name in 1.0.7 is paired with the k-th in 1.1.0. Equal text => `same`, different => `changed`, unpaired => `new`/`gone`. If call sites were REORDERED inside a file, that pairing mislabels — read the line, not the label.
callee_file	callee_function	name	call_file	call_line107	call_line110	status	call_text
CommonLua/TableParentCache.lua	PopulateParentTableCache	PopulateParentTableCache	Lua/MissionLogo.lua	180	195	same	PopulateParentTableCache(targetPreset[1])
CommonLua/TableParentCache.lua	PopulateParentTableCache	PopulateParentTableCache	Lua/Sequences/SA_Gameplay.lua	2433	2496	same	PopulateParentTableCache(new_sequence)
CommonLua/TableParentCache.lua	PopulateParentTableCache	PopulateParentTableCache	Lua/Sequences/SequenceAction.lua	298	329	same	PopulateParentTableCache(sequence)
CommonLua/TableParentCache.lua	PopulateParentTableCache	PopulateParentTableCache	Lua/_fixup.lua	983	1090	same	PopulateParentTableCache(entity_spec)
CommonLua/Preset.lua	PreloadFunctionsSourceCodes	PreloadFunctionsSourceCodes	CommonLua/Classes/Mod.lua	948		gone	if PreloadFunctionsSourceCodes(self) == "error" and ged:WaitQuestion(title,
CommonLua/Preset.lua	PreloadFunctionsSourceCodes	PreloadFunctionsSourceCodes	CommonLua/Modding/Mod.lua		961	new	if PreloadFunctionsSourceCodes(self) == "error" and ged:WaitQuestion(title,
CommonLua/Preset.lua	PreloadFunctionsSourceCodes	PreloadFunctionsSourceCodes	CommonLua/Preset.lua	1080	1134	changed	local res = PreloadFunctionsSourceCodes(child, update_script_params)
CommonLua/Preset.lua	PreloadFunctionsSourceCodes	PreloadFunctionsSourceCodes	CommonLua/Preset.lua	1086	1140	changed	local res = PreloadFunctionsSourceCodes(child, update_script_params)
CommonLua/Preset.lua	PreloadFunctionsSourceCodes	PreloadFunctionsSourceCodes	CommonLua/Preset.lua	1094	1148	changed	local res = PreloadFunctionsSourceCodes(child, update_script_params)
CommonLua/Preset.lua	PreloadFunctionsSourceCodes	PreloadFunctionsSourceCodes	CommonLua/Preset.lua	1134	1188	changed	local result = PreloadFunctionsSourceCodes(preset, by_user_request)
CommonLua/Ged.lua	PrepareGed	PrepareGed	CommonLua/Ged.lua	293	293	same	local conn = PrepareGed(false, "-hidden")
CommonLua/Ged.lua	PrepareGed	PrepareGed	CommonLua/Ged.lua	423	425	changed	return PrepareGed(id, nil, template)
Lua/Factions/Legislature.lua	Legislature.PreparePolicy	PreparePolicy	Data/ClassDef-Factions.lua	2647		gone	g_Legislature:PreparePolicy(self.policy)
Lua/Factions/Legislature.lua	Legislature.PreparePolicy	PreparePolicy	Data/ClassDef-Factions.lua	3471		gone	g_Legislature:PreparePolicy(self.id)
Lua/Factions/Legislature.lua	Legislature.PreparePolicy	PreparePolicy	Lua/ClassDefs/ClassDef-Factions.generated.lua	1840		gone	g_Legislature:PreparePolicy(self.policy)
Lua/Factions/Legislature.lua	Legislature.PreparePolicy	PreparePolicy	Lua/ClassDefs/ClassDef-Factions.generated.lua	2372		gone	g_Legislature:PreparePolicy(self.id)
Lua/Factions/Legislature.lua	Legislature.PreparePolicy	PreparePolicy	Lua/Factions/Factions.lua	1184	1252	changed	g_Legislature:PreparePolicy(law.policy, "silent")
Lua/Factions/Legislature.lua	Legislature.PreparePolicy	PreparePolicy	Lua/Factions/LawDef.lua		114	new	g_Legislature:PreparePolicy(self.policy, "silent")
Lua/Factions/Legislature.lua	Legislature.PreparePolicy	PreparePolicy	Lua/Factions/LawDef.lua		292	new	g_Legislature:PreparePolicy(self.id, "silent")
Lua/Factions/Legislature.lua	Legislature.PreparePolicy	PreparePolicy	Lua/Factions/Legislature.lua	64	67	changed	g_Legislature:PreparePolicy(policy_id, "silent")
Lua/Factions/Legislature.lua	Legislature.PreparePolicy	PreparePolicy	Lua/Factions/Legislature.lua	77	80	changed	g_Legislature:PreparePolicy(policy.id, "silent")
Lua/Factions/Legislature.lua	Legislature.PreparePolicy	PreparePolicy	Lua/Factions/Legislature.lua	92	97	changed	g_Legislature:PreparePolicy(policy_def.id, "silent")
Lua/Factions/Legislature.lua	Legislature.PreparePolicy	PreparePolicy	Lua/Factions/Legislature.lua	97	103	changed	g_Legislature:PreparePolicy(policy.id, "silent")
Lua/Factions/Legislature.lua	Legislature.PreparePolicy	PreparePolicy	Lua/Factions/Legislature.lua	593	412	changed	self:PreparePolicy(id)
Lua/Factions/Legislature.lua	Legislature.PreparePolicy	PreparePolicy	Lua/Factions/Legislature.lua	774	1707	changed	g_Legislature:PreparePolicy(law_def.policy, "silent")
Lua/Factions/Legislature.lua	Legislature.PreparePolicy	PreparePolicy	Lua/Factions/Legislature.lua	1528	1776	changed	g_Legislature:PreparePolicy(policy.id, "silent")
Lua/Factions/Legislature.lua	Legislature.PreparePolicy	PreparePolicy	Lua/Factions/Legislature.lua	1584	1829	changed	self:PreparePolicy(policy_id)
Lua/SupplyGrid.lua	SupplyGridFragment.RandomBreakConnection	RandomBreakConnection	Lua/SupplyGrid.lua	1019	1520	changed	self[i]:RandomBreakConnection(map)
CommonLua/Classes/PassTypeObj.lua	ReapplyCost	ReapplyCost	CommonLua/Classes/PassTypeObj.lua	114	82	changed	return ReapplyCost(obj, inv, "overlap", clip)
Lua/Factions/Factions.lua	FactionsHolder.RecalcFactionsApproval	RecalcFactionsApproval	Data/XDef/Elections.lua		18	new	g_FactionsHolder:RecalcFactionsApproval("all factions")
Lua/Factions/Factions.lua	FactionsHolder.RecalcFactionsApproval	RecalcFactionsApproval	Lua/Factions/Elections.lua	3		gone	g_FactionsHolder:RecalcFactionsApproval()
Lua/Factions/Factions.lua	FactionsHolder.RecalcFactionsApproval	RecalcFactionsApproval	Lua/Factions/Factions.lua	667	693	changed	self:RecalcFactionsApproval("all factions")
Lua/Factions/Factions.lua	FactionsHolder.RecalcFactionsApproval	RecalcFactionsApproval	Lua/Factions/Factions.lua	695	721	same	g_FactionsHolder:RecalcFactionsApproval()
Lua/Factions/Factions.lua	FactionsHolder.RecalcFactionsApproval	RecalcFactionsApproval	Lua/Factions/Factions.lua	700	727	changed	g_FactionsHolder:RecalcFactionsApproval("all factions")
Lua/Factions/Factions.lua	FactionsHolder.RecalcFactionsApproval	RecalcFactionsApproval	Lua/Factions/Laws.lua		450	new	g_FactionsHolder:RecalcFactionsApproval("all factions")
Lua/Factions/Factions.lua	FactionsHolder.RecalcFactionsApproval	RecalcFactionsApproval	Lua/Factions/Legislature.lua		947	new	g_FactionsHolder:RecalcFactionsApproval("all factions")
Lua/Factions/Factions.lua	FactionsHolder.RecalcFactionsApproval	RecalcFactionsApproval	Lua/XDef/Elections.generated.lua		255	new	g_FactionsHolder:RecalcFactionsApproval("all factions")
Lua/Factions/Factions.lua	FactionsHolder.RecalcFactionsDisasters	RecalcFactionsDisasters	Lua/Factions/Factions.lua	673	699	same	self:RecalcFactionsDisasters()
Lua/Factions/Factions.lua	FactionsHolder.RecalcFactionsDisasters	RecalcFactionsDisasters	Lua/Factions/Factions.lua		722	new	g_FactionsHolder:RecalcFactionsDisasters("stop only")
Lua/Factions/Laws.lua	RecalcFilteredLabelInRange	RecalcFilteredLabelInRange	Lua/Factions/Laws.lua	104	145	changed	RecalcFilteredLabelInRange(colony, "ResearchBuildings", "ResearchBuildings_NearSensorTower", "SensorTower", hex_range, "require_working")
Lua/Factions/Laws.lua	RecalcFilteredLabelInRange	RecalcFilteredLabelInRange	Lua/Factions/Laws.lua	109	150	same	RecalcFilteredLabelInRange(colony, "NaturalistHabitat", "NaturalistHabitat_NearMarsReservation", "MarsReservation", hex_range)
CommonLua/Features/LockablePreset.lua	RecalcLockablePresetPrerequisites	RecalcLockablePresetPrerequisites	CommonLua/Features/LockablePreset.lua	360	408	changed	RecalcLockablePresetPrerequisites(preset, owner, "initial")
CommonLua/Features/LockablePreset.lua	RecalcLockablePresetPrerequisites	RecalcLockablePresetPrerequisites	CommonLua/Features/LockablePreset.lua	441	529	changed	RecalcLockablePresetPrerequisites(preset, owner, initial, hidden, locked, entry)
CommonLua/Savegame.lua	SavegamesList.Refresh	Refresh	CommonLua/Classes/Sounds.lua	555	551	same	SoundStatsInstance:Refresh()
CommonLua/Savegame.lua	SavegamesList.Refresh	Refresh	CommonLua/Classes/Sounds.lua	831	827	same	self:Refresh()
CommonLua/Savegame.lua	SavegamesList.Refresh	Refresh	CommonLua/Classes/Sounds.lua	940	936	same	SoundStatsInstance:Refresh()
CommonLua/Savegame.lua	SavegamesList.Refresh	Refresh	CommonLua/Classes/Sounds.lua	1153	1149	same	SoundTypeStatsInstance:Refresh()
CommonLua/Savegame.lua	SavegamesList.Refresh	Refresh	CommonLua/Classes/Sounds.lua	1166	1162	same	SoundTypeStatsInstance:Refresh()
CommonLua/Savegame.lua	SavegamesList.Refresh	Refresh	CommonLua/Classes/Sounds.lua	1195		gone	SoundTypeStatsInstance:Refresh()
CommonLua/Savegame.lua	SavegamesList.Refresh	Refresh	CommonLua/Savegame.lua	472	469	changed	local error = SavegamesList:Refresh(silent)
CommonLua/Savegame.lua	SavegamesList.Refresh	Refresh	Lua/Buildings/SurfaceDeposit.lua	242	242	same	self:Refresh()
CommonLua/Savegame.lua	SavegamesList.Refresh	Refresh	Lua/Buildings/SurfaceDeposit.lua	248	248	same	self:Refresh()
CommonLua/Features/LockablePreset.lua	RemoveAllPresetsLockStateReason	RemoveAllPresetsLockStateReason	CommonLua/Features/LockablePreset.lua	637	737	changed	RemoveAllPresetsLockStateReason(BuildingCompositeDef, "enabled", false, owner)
Lua/TrainDisasterHandling.lua	RemoveDeadFromTransport	RemoveDeadFromTransport	Lua/TrainDisasterHandling.lua	118	121	same	RemoveDeadFromTransport(colonist, reason)
CommonLua/Features/LockablePreset.lua	RemovePresetLockStateReason	RemovePresetLockStateReason	CommonLua/Features/LockablePreset.lua	99	173	changed	RemovePresetLockStateReason(preset, "hidden", "ShowPrerequisites", owner)
CommonLua/Features/LockablePreset.lua	RemovePresetLockStateReason	RemovePresetLockStateReason	CommonLua/Features/LockablePreset.lua	105	179	changed	RemovePresetLockStateReason(preset, "locked", "UnlockPrerequisites", owner)
CommonLua/Features/LockablePreset.lua	RemovePresetLockStateReason	RemovePresetLockStateReason	CommonLua/Features/LockablePreset.lua	240	289	changed	RemovePresetLockStateReason(preset, "enabled", false, owner)
CommonLua/Features/LockablePreset.lua	RemovePresetLockStateReason	RemovePresetLockStateReason	CommonLua/Features/LockablePreset.lua	285	335	changed	RemovePresetLockStateReason(class, state, reason, owner) -- will remove the reason for the Default/"" preset id
CommonLua/Features/LockablePreset.lua	RemovePresetLockStateReason	RemovePresetLockStateReason	CommonLua/Features/LockablePreset.lua	561	648	changed	RemovePresetLockStateReason(def, lock_state, reason)
CommonLua/Features/LockablePreset.lua	RemovePresetLockStateReason	RemovePresetLockStateReason	CommonLua/Libs/Research/Research.lua	9	9	same	RemovePresetLockStateReason(tech, remove_state, reason, player, notify)
CommonLua/Features/LockablePreset.lua	RemovePresetLockStateReason	RemovePresetLockStateReason	Lua/Resources.lua		583	new	RemovePresetLockStateReason(res, "hidden", false)
CommonLua/Features/LockablePreset.lua	RemovePresetLockStateReason	RemovePresetLockStateReason	Lua/Resources.lua		606	new	RemovePresetLockStateReason(res, "hidden", false)
CommonLua/Features/LockablePreset.lua	RemovePresetLockedState	RemovePresetLockedState	CommonLua/Features/LockablePreset.lua	539	626	same	CodeTemplate = "RemovePresetLockedState(self.Class, self.Group, self.PresetId, self.LockState, self.Reason)",
CommonLua/Features/LockablePreset.lua	RemovePresetLockedState	RemovePresetLockedState	Lua/Buildings/FoodServiceBuilding.lua		1693	new	RemovePresetLockedState("Resource", nil, "Meat", "locked", "Policy_AnimalProductsBan")
CommonLua/Features/LockablePreset.lua	RemovePresetLockedState	RemovePresetLockedState	Lua/Factions/Laws.lua		827	new	RemovePresetLockedState(self.Class, self.Group, self.PresetId, self.LockState, law.id)
CommonLua/Features/LockablePreset.lua	RemovePresetLockedState	RemovePresetLockedState	Lua/MarsGameEffects.lua		768	new	RemovePresetLockedState(self.Class, self.Group, self.PresetId, self.LockState, self.Reason)
Lua/_GameUtils.lua	ResearchTechsCombo	ResearchTechsCombo	Data/ClassDef-Conditions.lua	663		gone	'items', function (self, prop_meta, validate_fn) return ResearchTechsCombo(self) end,
Lua/_GameUtils.lua	ResearchTechsCombo	ResearchTechsCombo	Data/ClassDef-Conditions.lua	2235		gone	'items', function (self, prop_meta, validate_fn) return ResearchTechsCombo(self) end,
Lua/_GameUtils.lua	ResearchTechsCombo	ResearchTechsCombo	Data/ClassDef-Effects.lua	1133	1102	same	'items', function (self, prop_meta, validate_fn) return ResearchTechsCombo(self, {value = "", text = Untranslated("-random-")}) end,
Lua/_GameUtils.lua	ResearchTechsCombo	ResearchTechsCombo	Data/ClassDef-Effects.lua	3833	3817	same	'items', function (self, prop_meta, validate_fn) return ResearchTechsCombo(self, { value = "random", text = "-random tech-" }) end,
Lua/_GameUtils.lua	ResearchTechsCombo	ResearchTechsCombo	Data/ClassDef-Effects.lua	3873	3857	changed	'items', function (self, prop_meta, validate_fn) return ResearchTechsCombo(self, { value = "", text = "-all tech-" }) end,
Lua/_GameUtils.lua	ResearchTechsCombo	ResearchTechsCombo	Lua/ClassDefs/ClassDef-Conditions.generated.lua	441		gone	editor = "choice", default = "", items = function (self, prop_meta, validate_fn) return ResearchTechsCombo(self) end, },
Lua/_GameUtils.lua	ResearchTechsCombo	ResearchTechsCombo	Lua/ClassDefs/ClassDef-Conditions.generated.lua	1406		gone	editor = "choice", default = false, items = function (self, prop_meta, validate_fn) return ResearchTechsCombo(self) end, },
Lua/_GameUtils.lua	ResearchTechsCombo	ResearchTechsCombo	Lua/ClassDefs/ClassDef-Effects.generated.lua	662	638	same	editor = "combo", default = "", items = function (self, prop_meta, validate_fn) return ResearchTechsCombo(self, {value = "", text = Untranslated("-random-")}) end, },
Lua/_GameUtils.lua	ResearchTechsCombo	ResearchTechsCombo	Lua/ClassDefs/ClassDef-Effects.generated.lua	2438	2419	same	editor = "combo", default = "random", items = function (self, prop_meta, validate_fn) return ResearchTechsCombo(self, { value = "random", text = "-random tech-" }) end, },
Lua/_GameUtils.lua	ResearchTechsCombo	ResearchTechsCombo	Lua/ClassDefs/ClassDef-Effects.generated.lua	2481	2459	changed	editor = "combo", default = "", items = function (self, prop_meta, validate_fn) return ResearchTechsCombo(self, { value = "", text = "-all tech-" }) end, },
Lua/_GameUtils.lua	ResearchTechsCombo	ResearchTechsCombo	Lua/MarsGameEffects.lua	446		gone	{ category = "Unlock", id = "Research", name = T(311, "Research"), editor = "choice", items = function(obj) return ResearchTechsCombo(obj) end,  default = "" },
Lua/_GameUtils.lua	ResearchTechsCombo	ResearchTechsCombo	Lua/Research.lua		1255	new	{ id = "TechId", name = "Tech Id", help = "Select a tech in the specified field.", editor = "choice", default = "", items = function (self, prop_meta, validate_fn) return ResearchTechsCombo(self) end,
Lua/_GameUtils.lua	ResearchTechsCombo	ResearchTechsCombo	Lua/Sequences/SA_Gameplay.lua		709	new	{ id = "Research", name = T(311, "Research"),    editor = "dropdownlist", default = "", items = function (self) return ResearchTechsCombo(self) end },
Lua/_GameUtils.lua	ResearchTechsCombo	ResearchTechsCombo	Lua/Sequences/SA_Gameplay.lua		756	new	{ id = "Research", name = T(311, "Research"), editor = "dropdownlist", default = "", items = function (self) return ResearchTechsCombo(self) end, },
Lua/_GameUtils.lua	ResearchTechsCombo	ResearchTechsCombo	Lua/Sequences/SA_Gameplay.lua		809	new	{ id = "Research", name = T(311, "Research"), editor = "dropdownlist", items = function (self) return ResearchTechsCombo(self) end,  default = "" },
Lua/_GameUtils.lua	ResearchTechsCombo	ResearchTechsCombo	Lua/Sequences/SA_Gameplay.lua		863	new	{ id = "Research", name = T(311, "Research"), editor = "dropdownlist", default = "", items = function (self) return ResearchTechsCombo(self) end, },
Lua/_GameUtils.lua	ResearchTechsCombo	ResearchTechsCombo	Lua/Sequences/SA_Gameplay.lua		905	new	{ id = "Research", name = T(311, "Research"), editor = "dropdownlist", default = "", items = function (self) return ResearchTechsCombo(self) end },
CommonLua/Features/LockablePreset.lua	ResetLockablePresetState	ResetLockablePresetState	CommonLua/Features/LockablePreset.lua	395	447	changed	ResetLockablePresetState(preset, owner)
CommonLua/Features/LockablePreset.lua	ResetLockablePresetState	ResetLockablePresetState	CommonLua/Features/LockablePreset.lua	674	774	changed	-- ResetLockablePresetState(preset, owner)
CommonLua/Core/classes.lua	ResolveComplexInheritance	ResolveComplexInheritance	CommonLua/Core/classes.lua	602	912	changed	local parent = ResolveComplexInheritance(parent_name, parent_def, true, auto_resolved, append_methods)
CommonLua/Core/classes.lua	ResolveComplexInheritance	ResolveComplexInheritance	CommonLua/Core/classes.lua	1065	1413	changed	ResolveComplexInheritance(name, classdef, false, auto_resolved, append_methods)
Lua/UniversalRocket.lua	UniversalRocketBase.ResolveDepartLoc	ResolveDepartLoc	Lua/RocketCompatibility.lua	670	669	same	rocket.arrival_loc = rocket:ResolveDepartLoc()
Lua/UniversalRocket.lua	UniversalRocketBase.ResolveDepartLoc	ResolveDepartLoc	Lua/RocketCompatibility.lua	683	682	same	rocket.arrival_loc = rocket:ResolveDepartLoc()
Lua/UniversalRocket.lua	UniversalRocketBase.ResolveDepartLoc	ResolveDepartLoc	Lua/RocketCompatibility.lua	691	690	same	rocket.departure_loc = rocket:ResolveDepartLoc()
Lua/UniversalRocket.lua	UniversalRocketBase.ResolveDepartLoc	ResolveDepartLoc	Lua/RocketCompatibility.lua	711	710	same	rocket.departure_loc = rocket:ResolveDepartLoc()
Lua/UniversalRocket.lua	UniversalRocketBase.ResolveDepartLoc	ResolveDepartLoc	Lua/RocketCompatibility.lua	718	717	same	rocket.departure_loc = rocket:ResolveDepartLoc()
Lua/UniversalRocket.lua	UniversalRocketBase.ResolveDepartLoc	ResolveDepartLoc	Lua/RocketCompatibility.lua	727	726	same	rocket.departure_loc = rocket:ResolveDepartLoc()
Lua/UniversalRocket.lua	UniversalRocketBase.ResolveDepartLoc	ResolveDepartLoc	Lua/RocketCompatibility.lua	730	729	same	rocket.departure_loc = rocket:ResolveDepartLoc()
Lua/UniversalRocket.lua	UniversalRocketBase.ResolveDepartLoc	ResolveDepartLoc	Lua/RocketCompatibility.lua	826	825	same	rocket.arrival_loc = rocket:ResolveDepartLoc()
Lua/UniversalRocket.lua	UniversalRocketBase.ResolveDepartLoc	ResolveDepartLoc	Lua/RocketCompatibility.lua	830	829	same	rocket.arrival_loc = rocket:ResolveDepartLoc()
Lua/UniversalRocket.lua	UniversalRocketBase.ResolveDepartLoc	ResolveDepartLoc	Lua/RocketCompatibility.lua	835	834	same	rocket.departure_loc = rocket:ResolveDepartLoc()
Lua/UniversalRocket.lua	UniversalRocketBase.ResolveDepartLoc	ResolveDepartLoc	Lua/RocketCompatibility.lua	852	851	same	rocket.departure_loc = rocket:ResolveDepartLoc()
Lua/UniversalRocket.lua	UniversalRocketBase.ResolveDepartLoc	ResolveDepartLoc	Lua/RocketCompatibility.lua	856	855	same	rocket.departure_loc = rocket:ResolveDepartLoc()
Lua/UniversalRocket.lua	UniversalRocketBase.ResolveDepartLoc	ResolveDepartLoc	Lua/RocketCompatibility.lua	864	863	same	rocket.departure_loc = rocket:ResolveDepartLoc()
Lua/UniversalRocket.lua	UniversalRocketBase.ResolveDepartLoc	ResolveDepartLoc	Lua/UniversalRocket.lua	279	306	same	self.arrival_loc = self:ResolveDepartLoc()
Lua/UniversalRocket.lua	UniversalRocketBase.ResolveDepartLoc	ResolveDepartLoc	Lua/UniversalRocket.lua	1060	1203	same	self.departure_loc = self:ResolveDepartLoc()
CommonLua/Libs/DevToolsPublic/SceneImport.lua	ResolveSelectors	ResolveSelectors	CommonLua/Libs/DevToolsPublic/SceneImport.lua	1199	1268	same	local node_list = ResolveSelectors(self, importer, function(sel_node, data)
CommonLua/Libs/DevToolsPublic/SceneImport.lua	ResolveSelectors	ResolveSelectors	CommonLua/Libs/DevToolsPublic/SceneImport.lua	1380	1471	changed	ResolveSelectors(self, importer, function(selector, data)
CommonLua/Libs/DevToolsPublic/SceneImport.lua	ResolveSelectors	ResolveSelectors	CommonLua/Libs/DevToolsPublic/SceneImport.lua	1746	1515	changed	local node_list = self:ResolveSelectors(importer, not "warnings_as_errors")
CommonLua/Libs/DevToolsPublic/SceneImport.lua	ResolveSelectors	ResolveSelectors	CommonLua/Libs/DevToolsPublic/SceneImport.lua	1823	1878	changed	local node_list = ResolveSelectors(self, importer, function(selector, data)
CommonLua/Libs/DevToolsPublic/SceneImport.lua	ResolveSelectors	ResolveSelectors	CommonLua/Libs/DevToolsPublic/SceneImport.lua	1965	1955	changed	local spots = ResolveSelectors(self, importer, function(selector, data)
CommonLua/Libs/DevToolsPublic/SceneImport.lua	ResolveSelectors	ResolveSelectors	CommonLua/Libs/DevToolsPublic/SceneImport.lua	2013	2082	changed	local results = ResolveSelectors(self, importer, function(selector, data, parent_intermediate_data, is_leaf)
CommonLua/Libs/DevToolsPublic/SceneImport.lua	ResolveSelectors	ResolveSelectors	CommonLua/Libs/DevToolsPublic/SceneImport.lua	2302	2178	changed	local results = ResolveSelectors(self, importer, function(selector, data)
CommonLua/Libs/DevToolsPublic/SceneImport.lua	ResolveSelectors	ResolveSelectors	CommonLua/Libs/DevToolsPublic/SceneImport.lua	2342	2467	same	local node_list = self:ResolveSelectors(importer, not "warnings_as_errors")
CommonLua/Libs/DevToolsPublic/SceneImport.lua	ResolveSelectors	ResolveSelectors	CommonLua/Libs/DevToolsPublic/SceneImport.lua	3005	2507	same	local node_list = self:ResolveSelectors(importer, not "warnings_as_errors")
CommonLua/Libs/DevToolsPublic/SceneImport.lua	ResolveSelectors	ResolveSelectors	CommonLua/Libs/DevToolsPublic/SceneImport.lua	3023	3263	same	local node_list = self:ResolveSelectors(importer, not "warnings_as_errors")
CommonLua/Libs/DevToolsPublic/SceneImport.lua	ResolveSelectors	ResolveSelectors	CommonLua/Libs/DevToolsPublic/SceneImport.lua		3281	new	local node_list = self:ResolveSelectors(importer, not "warnings_as_errors")
Lua/UniversalRocket.lua	UniversalRocketBase.ReturnDehydratedColonists	ReturnDehydratedColonists	Data/FlightPolicyDef.lua	57	64	same	rocket:ReturnDehydratedColonists()
Lua/UniversalRocket.lua	UniversalRocketBase.ReturnDehydratedColonists	ReturnDehydratedColonists	Data/FlightPolicyDef.lua	213	252	same	rocket:ReturnDehydratedColonists()
Lua/UniversalRocket.lua	UniversalRocketBase.ReturnDehydratedColonists	ReturnDehydratedColonists	Data/FlightPolicyDef.lua	566	666	same	rocket:ReturnDehydratedColonists()
Lua/UniversalRocket.lua	UniversalRocketBase.ReturnDehydratedColonists	ReturnDehydratedColonists	Data/FlightPolicyDef.lua	741	845	same	rocket:ReturnDehydratedColonists()
Lua/UniversalRocket.lua	UniversalRocketBase.ReturnDehydratedColonists	ReturnDehydratedColonists	Lua/Buildings/SupplyRocket.lua	17	17	same	self:ReturnDehydratedColonists()
Lua/UniversalRocket.lua	UniversalRocketBase.ReturnDehydratedColonists	ReturnDehydratedColonists	Lua/UniversalRocket.lua	1485	1218	changed	self:ReturnDehydratedColonists("force")
Lua/UniversalRocket.lua	UniversalRocketBase.ReturnDehydratedColonists	ReturnDehydratedColonists	Lua/UniversalRocket.lua	1916	1710	same	self:ReturnDehydratedColonists()
Lua/UniversalRocket.lua	UniversalRocketBase.ReturnDehydratedColonists	ReturnDehydratedColonists	Lua/UniversalRocket.lua		2315	new	rocket:ReturnDehydratedColonists()
Lua/UniversalRocket.lua	UniversalRocketBase.ReturnDehydratedColonists	ReturnDehydratedColonists	Lua/UniversalRocket.lua		2357	new	self:ReturnDehydratedColonists()
