# treediff.py v1.2 (2026-09-10, indented orphans covered; NOROWS) | old=C:\Dev\SMR-SrcArchive\1.0.7.396349\Src digest=09d95e3448573dc3… | new=C:\Dev\SMR-SrcArchive\1.1.0.403908\Src digest=a4577da25cb3fe85… | python treediff.py --out docs/agent/reports/vanillahunt | 2026-09-10
# NORMALISATION: CRLF->LF, trailing whitespace stripped per line; leading indentation KEPT; ⭐ COMMENTS ARE KEPT AND COUNT — a whitespace-only diff is NOT a row, a changed comment IS a row.
# DELIMITER: luafn.find_bodies, imported not re-implemented. Keys collapse `Class:Method` and `Class.Method`; the separator actually written is the first character of the sig columns.
# COVERAGE (v1.1): indent-0 declarations, five forms (function C:M / function C.M / function G / local function f / [local] x = function), PLUS every INDENTED declaration of those forms that lies OUTSIDE every enumerated span — table-field methods, sequence `Run = function(seq_state)` steps, file-level nested locals — keyed `name@<anchor>` and flagged INDENTED (ONE-LINE when the declaration closes itself: that row hashes its own line only, deliberately, so a neighbour's edit cannot re-hash it; the indent-0 pass keeps the delimiter's over-span untouched, checklist 135). Indented declarations INSIDE an enumerated span are covered by the outer body's hash and not listed. Orphans on the 1.1.0 side: 1050 in `hand` files, 1885 in `generated` (613 one-line); 1377 identical across the trees, 1910 rows. Total indented declarations for comparison: 8473 (4883 hand, 3590 generated). STILL NOT COVERED: every anonymous `function(` literal passed as an argument. ⛔ A function never emitted is not a function that did not change.
# FILES: changed=2437 identical=1963 added=166 removed=36 (DLC/ excluded: 151 paths). ⭐ MANIFEST RE-DERIVATION CONTROL vs chain README §0 (which counts DLC): 2437+7=2444 changed, 1963+5=1968 identical, 166+139=305 added, 36+0=36 removed — MATCHES; the 139 DLC adds are 138 `DLC/norman` + 1 `DLC/thomas`.
# FPK PARITY (EF-085, measured 2026-09-10): every `Lua/`, `CommonLua/` and `Data/` file in the archived 1.1.0 Src ships BYTE-IDENTICAL in Packs\Lua.fpk / Packs\Data.fpk — 0 divergent. ⇒ NO ROW CARRIES `FPK-DIVERGENT`, because there is nothing to flag. ⛔ That proves the bytes match, not that the game executes them (EF-078 stands).
# FUNCTIONS: 1.0.7=27762 1.1.0=30355 | IDENTICAL (counted, not listed)=23516 | SPAN-SUSPECT=441 declarations (the one-line-function trap, MEASURED — see the tool header; ⛔ NOT fixed here, a delimiter change re-hashes every SRC: pin in Code/) | MULTI=474 declarations | spans reaching EOF=567
# RENAME? is a HINT, never a verdict, and it is GUARDED: a partner needs >=4 distinct non-blank body lines and <=3 candidates. Rejected as too trivial to be evidence: 706 added rows (bodies like `end` or `return true`); rejected as ambiguous (one body, many partners): 0. Those are NOT `no match` — they are `too generic to say`.
# STORAGE: class (c), 'same concept, new home' — the shape that moved `Landscapes` GameVar->MapVar and the walk consts `const.`->`g_Consts`, and that NO instrument this project owns sees. Forms scanned: GlobalVar, MapVar, GameVar, PersistableGlobals, const, g_Consts.
# STATUS COUNTS: added=102 kind-changed=1 moved-file=9 removed=36 same=1007
# ⛔ PRESENCE SIDE, ENUMERATED: `GlobalVar("…")` has 0 declarations in 1.0.7 and 0 in 1.1.0 — the form exists in `CommonLua/Core/lib.lua` but the game declares through GameVar/MapVar. Zero is a MEASUREMENT here, not an omission.
# ⚠️ NOT NAMEABLE BY THIS TOOL: 1 dynamic declarations in 1.0.7 and 1 in 1.1.0 (`GameVar(modified_name, …)` — the name is a variable). They are storage this row set does not cover.
# ⚠️ NOT COVERED AT ALL: `ConstDef` preset definitions, which is where most consts are actually DEFINED — `presetdiff.py` reads those. `const.X =` here is the Lua-side assignment only.
name	kind107	kind110	file107	line107	file110	line110	status
SelectedObj	GameVar	GameVar	CommonLua/Selection.lua	1	CommonLua/Selection.lua	1	same
SelectedSideColor	const	const	CommonLua/Core/const.lua	295	CommonLua/Core/const.lua	295	same
Selection	GameVar	GameVar	CommonLua/Selection.lua	2	CommonLua/Selection.lua	2	same
SelectionArrowsOwners	GameVar	GameVar	Lua/UI/SelectionArrow.lua	1	Lua/UI/SelectionArrow.lua	1	same
SensorTowerCumulativeScanBoost	const	const	Lua/_GameConst.lua	120	Lua/_GameConst.lua	133	same
SensorTowerCumulativeScanBoostMax	const	const	Lua/_GameConst.lua	121	Lua/_GameConst.lua	134	same
SensorTowerPredictionAddTime	const	const	Lua/_GameConst.lua	125	Lua/_GameConst.lua	138	same
SensorTowerPredictionMaxTime	const	const	Lua/_GameConst.lua	126	Lua/_GameConst.lua	139	same
SensorTowerScanBoostMax	const	const	Lua/_GameConst.lua	122	Lua/_GameConst.lua	135	same
SensorTowerScanBoostMaxRange	const	const	Lua/_GameConst.lua	124	Lua/_GameConst.lua	137	same
SensorTowerScanBoostMinRange	const	const	Lua/_GameConst.lua	123	Lua/_GameConst.lua	136	same
SequenceDefaultLoopDelay	const	const	CommonLua/Core/const.lua	204	CommonLua/Core/const.lua	204	same
SessionRandom	GameVar	GameVar	Lua/_init.lua	5	Lua/_init.lua	10	same
ShadowDirsComboItems	const	const	CommonLua/Classes/Light.lua	268	CommonLua/Classes/Light.lua	268	same
ShakeRadiusInSight	const	const	CommonLua/Core/const.lua	113	CommonLua/Core/const.lua	113	same
ShakeRadiusOutOfSight	const	const	CommonLua/Core/const.lua	114	CommonLua/Core/const.lua	114	same
ShakeTick	const	const	CommonLua/Core/const.lua	119	CommonLua/Core/const.lua	119	same
ShortenedButtonNames	const	const	CommonLua/Core/locutils.lua	152	CommonLua/Core/locutils.lua	152	same
ShowOnceNotifications	GameVar	GameVar	CommonLua/Libs/Notifications/Notifications.lua	2	CommonLua/Libs/Notifications/Notifications.lua	2	same
ShowResourceIconReasons	GameVar	GameVar	Lua/Buildings/Deposit.lua	155	Lua/Buildings/Deposit.lua	159	same
ShowingGridTileWaterAttachesOn	GameVar	GameVar	Lua/Buildings/Building.lua	3354	Lua/Buildings/Building.lua	3535	same
SignalBoostersBuff	const		Lua/_GameConst.lua	72			removed
SignsOverviewCameraOpacityDown	const	const	Lua/_GameConst.lua	484	Lua/_GameConst.lua	510	same
SignsOverviewCameraOpacityUp	const	const	Lua/_GameConst.lua	483	Lua/_GameConst.lua	509	same
SignsOverviewCameraScaleDown	const	const	Lua/_GameConst.lua	482	Lua/_GameConst.lua	508	same
SignsOverviewCameraScaleUp	const	const	Lua/_GameConst.lua	481	Lua/_GameConst.lua	507	same
SnapAngleCoef	const	const	CommonLua/Core/const.lua	341	CommonLua/Core/const.lua	341	same
SnapAngleTolerance	const	const	CommonLua/Core/const.lua	332	CommonLua/Core/const.lua	332	same
SnapBoxSize	const	const	CommonLua/Core/const.lua	328	CommonLua/Core/const.lua	328	same
SnapDistXYCoef	const	const	CommonLua/Core/const.lua	339	CommonLua/Core/const.lua	339	same
SnapDistXYTolerance	const	const	CommonLua/Core/const.lua	329	CommonLua/Core/const.lua	329	same
SnapDistZCoef	const	const	CommonLua/Core/const.lua	340	CommonLua/Core/const.lua	340	same
SnapDistZTolerance	const	const	CommonLua/Core/const.lua	330	CommonLua/Core/const.lua	330	same
SnapDrawWarningFitnessTreshold	const	const	CommonLua/Core/const.lua	343	CommonLua/Core/const.lua	343	same
SnapRadius	const	const	CommonLua/Core/const.lua	327	CommonLua/Core/const.lua	327	same
SnapScaleCoef	const	const	CommonLua/Core/const.lua	342	CommonLua/Core/const.lua	342	same
SnapScaleTolerance	const	const	CommonLua/Core/const.lua	331	CommonLua/Core/const.lua	331	same
SoilGrid	GameVar	GameVar	Lua/Soil.lua	4	Lua/Soil.lua	4	same
SoilQualityScale	const	const	Lua/_GameConst.lua	42	Lua/_GameConst.lua	38	same
SolarPanelOrientation		GameVar			Lua/Buildings/SolarPanel.lua	277	added
SortedMarsScreenLandingSpots	GameVar	GameVar	Lua/PlanetaryView.lua	2	Lua/PlanetaryView.lua	2	same
SoundDefaultVolume	const	const	Lua/Config/sound.lua	53	Lua/Config/sound.lua	53	same
SoundMaxVolume	const	const	Lua/Config/sound.lua	52	Lua/Config/sound.lua	52	same
SoundSourcesCover	MapVar	MapVar	CommonLua/SoundSource.lua	308	CommonLua/SoundSource.lua	308	same
SphereColor	const	const	CommonLua/Core/const.lua	317	CommonLua/Core/const.lua	317	same
SphereRings	const	const	CommonLua/Core/const.lua	319	CommonLua/Core/const.lua	319	same
SphereSlices	const	const	CommonLua/Core/const.lua	320	CommonLua/Core/const.lua	320	same
SpoilageHistory		GameVar			Lua/Spoilage.lua	8	added
SponsorGoalProgress	GameVar	GameVar	Lua/Colony.lua	317	Lua/Colony.lua	336	same
StartCargoCapacity	const	const	Lua/_GameConst.lua	397	Lua/_GameConst.lua	422	same
StartFunding	const	const	Lua/_GameConst.lua	396	Lua/_GameConst.lua	421	same
StartedEvents	GameVar	GameVar	CommonLua/Libs/TriggersAndEvents/Events.lua	2	CommonLua/Libs/TriggersAndEvents/Events.lua	2	same
StorableResources	GameVar	GameVar	Lua/LRTransport.lua	4	Lua/LRTransport.lua	4	same
StorableResourcesForSession	GameVar	GameVar	Lua/LRTransport.lua	5	Lua/LRTransport.lua	5	same
StoragePropagationThreshold	const	const	Lua/_GameConst.lua	47	Lua/_GameConst.lua	43	same
StrongWindThreshold	const	const	CommonLua/Core/const.lua	435	CommonLua/Core/const.lua	435	same
SubsurfaceHeaterFrameRange	const	const	Lua/_GameConst.lua	190	Lua/_GameConst.lua	207	same
SuggestedResupplyMissionPopupThread	GameVar	GameVar	Lua/Buildings/RocketUtilities.lua	391	Lua/Buildings/RocketUtilities.lua	463	same
SunAboveHorizon	GameVar	GameVar	Lua/DayTime.lua	9	Lua/DayTime.lua	9	same
SupplyGridElementsAllowUnbuildableChunksCables	const	const	Lua/ElectricityGrid.lua	556	Lua/ElectricityGrid.lua	623	same
SupplyGridElementsAllowUnbuildableChunksPipes	const	const	Lua/LifeSupportGrid.lua	883	Lua/LifeSupportGrid.lua	938	same
SuppressedNotifications	GameVar	GameVar	CommonLua/Libs/Notifications/Notifications.lua	3	CommonLua/Libs/Notifications/Notifications.lua	3	same
SurfaceDepositGroups	GameVar	GameVar	Lua/Buildings/SurfaceDeposit.lua	121	Lua/Buildings/SurfaceDeposit.lua	121	same
SuspendPassEditsReasons	MapVar	MapVar	CommonLua/Core/map.lua	731	CommonLua/Core/map.lua	780	same
SuspendProcessReasons	MapVar	MapVar	CommonLua/SuspendedProcessing.lua	43	CommonLua/SuspendedProcessing.lua	43	same
SuspendTerrainInvalidationReasons	MapVar	MapVar	CommonLua/Core/map.lua	824	CommonLua/Core/map.lua	873	same
SuspendedProcessing	MapVar	MapVar	CommonLua/SuspendedProcessing.lua	44	CommonLua/SuspendedProcessing.lua	44	same
SyncEventsQueue	GameVar	GameVar	CommonLua/Libs/Network/NetworkSync.lua	328	CommonLua/Libs/Network/NetworkSync.lua	328	same
TagLookupTable	const	const	CommonLua/Core/localization.lua	7	CommonLua/Core/localization.lua	7	same
TagLookupTable.icon_Colonist_large	const	const	Lua/Buildings/Station.lua	1271	Lua/Buildings/Station.lua	1432	same
TagLookupTable.icon_Drone_red	const	const	Lua/Buildings/Station.lua	1270	Lua/Buildings/Station.lua	1431	same
TagLookupTable.icon_Resources_large	const	const	Lua/Buildings/Station.lua	1266	Lua/Buildings/Station.lua	1427	same
TagLookupTable.icon_Train	const	const	Lua/Buildings/Station.lua	1262	Lua/Buildings/Station.lua	1423	same
TagLookupTable.icon_Train_large	const	const	Lua/Buildings/Station.lua	1265	Lua/Buildings/Station.lua	1426	same
TagLookupTable.icon_Train_orig	const	const	Lua/Buildings/Station.lua	1263	Lua/Buildings/Station.lua	1424	same
TagLookupTable.icon_Train_small	const	const	Lua/Buildings/Station.lua	1264	Lua/Buildings/Station.lua	1425	same
TagLookupTable.icon_Transport_accept	const	const	Lua/Buildings/Station.lua	1268	Lua/Buildings/Station.lua	1429	same
TagLookupTable.icon_Transport_default	const	const	Lua/Buildings/Station.lua	1267	Lua/Buildings/Station.lua	1428	same
TagLookupTable.icon_Transport_send	const	const	Lua/Buildings/Station.lua	1269	Lua/Buildings/Station.lua	1430	same
TangentColor	const	const	CommonLua/Core/const.lua	312	CommonLua/Core/const.lua	312	same
TangentConusHeight	const	const	CommonLua/Core/const.lua	313	CommonLua/Core/const.lua	313	same
TangentConusRadius	const	const	CommonLua/Core/const.lua	314	CommonLua/Core/const.lua	314	same
TangentLength	const	const	CommonLua/Core/const.lua	310	CommonLua/Core/const.lua	310	same
TangentRadius	const	const	CommonLua/Core/const.lua	309	CommonLua/Core/const.lua	309	same
TangentSlices	const	const	CommonLua/Core/const.lua	311	CommonLua/Core/const.lua	311	same
TargetVersions	const	const	Lua/Config/_config.lua	9	Lua/Config/_config.lua	9	same
TaskPriorityBoost	const	const	Lua/_GameConst.lua	55	Lua/_GameConst.lua	56	same
TaskRequestDemandRegistry	GameVar	GameVar	Lua/_TaskRequest.lua	20	Lua/_TaskRequest.lua	22	same
TaskRequestEventLog	GameVar	GameVar	Lua/_TaskRequest.lua	18	Lua/_TaskRequest.lua	20	same
TaskRequestRegistry	GameVar	GameVar	Lua/_TaskRequest.lua	17	Lua/_TaskRequest.lua	19	same
TaskRequestSupplyRegistry	GameVar	GameVar	Lua/_TaskRequest.lua	19	Lua/_TaskRequest.lua	21	same
TaskResourceIdx	GameVar	GameVar	Lua/_TaskRequest.lua	3	Lua/_TaskRequest.lua	3	same
TechLastSeen	GameVar	GameVar	Lua/Research.lua	646	Lua/Research.lua	428	same
TechPointResearchCost		const			Lua/_GameConst.lua	22	added
TechPosOverride		GameVar			Lua/TechTree.lua	1959	added
TechTreeSearchConnectionActiveTransparency		const			Lua/TechTree.lua	1683	added
TechTreeSearchConnectionTransparency		const			Lua/TechTree.lua	1682	added
TemplateSpawn	MapVar	MapVar	CommonLua/Classes/Template.lua	367	CommonLua/Classes/Template.lua	367	same
Terraforming	GameVar	GameVar	Lua/Terraforming.lua	1	Lua/Terraforming.lua	1	same
TerraformingParamSuffix	const	const	Lua/Terraforming.lua	9	Lua/Terraforming.lua	9	same
TerraformingScale	const	const	Lua/Terraforming.lua	11	Lua/Terraforming.lua	11	same
TerraformingSpecialProjectSpawned	GameVar	GameVar	Lua/SpecialProjects.lua	217	Lua/SpecialProjects.lua	230	same
TerraformingThresholds	GameVar	GameVar	Lua/Terraforming.lua	38	Lua/Terraforming.lua	38	same
TerraformingThresholdsPassedOnce	GameVar	GameVar	Lua/Terraforming.lua	39	Lua/Terraforming.lua	39	same
TerrainClipPlanesCache		MapVar			CommonLua/Classes/BaseObjects.lua	395	added
TerrainDepositCircles	MapVar	MapVar	Lua/Buildings/TerrainDeposit.lua	263	Lua/Buildings/TerrainDeposit.lua	263	same
TerrainDepositGrid	MapVar	MapVar	Lua/Buildings/TerrainDeposit.lua	6	Lua/Buildings/TerrainDeposit.lua	6	same
TimeFactorBeforePause	PersistableGlobals	PersistableGlobals	CommonLua/Libs/Network/NetworkSync.lua	126	CommonLua/Libs/Network/NetworkSync.lua	126	same
TimeOfDayLightmodelChange	GameVar	GameVar	Lua/Lightmodel.lua	2	Lua/Lightmodel.lua	2	same
TorusRadius1	const	const	CommonLua/Core/const.lua	304	CommonLua/Core/const.lua	304	same
TorusRadius2	const	const	CommonLua/Core/const.lua	305	CommonLua/Core/const.lua	305	same
TorusRings	const	const	CommonLua/Core/const.lua	306	CommonLua/Core/const.lua	306	same
TorusSlices	const	const	CommonLua/Core/const.lua	307	CommonLua/Core/const.lua	307	same
TotalNonLichenPlants	GameVar	GameVar	Lua/Vegetation.lua	20	Lua/Vegetation.lua	21	same
TotalTrainedSpecialists	GameVar	GameVar	Lua/Achievements.lua	94	Lua/Achievements.lua	111	same
TrackConstructionGroupMaxSize	const	const	Lua/Tracks.lua	1	Lua/Tracks.lua	1	same
TracksFadeOutDist	const	const	CommonLua/Core/const.lua	193	CommonLua/Core/const.lua	193	same
TraitLocks	GameVar	GameVar	Lua/Traits.lua	1207	Lua/Traits.lua	1231	same
TransportDistMin	const	const	Lua/_GameConst.lua	60	Lua/_GameConst.lua	61	same
TransportDistThreshold	const	const	Lua/_GameConst.lua	59	Lua/_GameConst.lua	60	same
TransportMinResAmountTreshold	const	const	Lua/_GameConst.lua	58	Lua/_GameConst.lua	59	same
TutorialSaveLoaded		MapVar			CommonLua/Libs/Tutorial/Tutorials.lua	281	added
TutorialsTickDuration		const			CommonLua/Libs/Tutorial/Tutorials.lua	204	added
UICity	GameVar	GameVar	Lua/_init.lua	11	Lua/_init.lua	16	same
UIColony	GameVar	GameVar	Lua/Colony.lua	102	Lua/Colony.lua	104	same
UIDefaultVolume	const	const	Lua/Config/sound.lua	57	Lua/Config/sound.lua	57	same
UIMapPlayer	GameVar,MapVar	GameVar,MapVar	CommonLua/Classes/Player.lua	148,149	CommonLua/Classes/Player.lua	152,153	same
UIMaxVolume	const	const	Lua/Config/sound.lua	56	Lua/Config/sound.lua	56	same
UIPlayer	GameVar	GameVar	CommonLua/Classes/Player.lua	2	CommonLua/Classes/Player.lua	2	same
UISpeedState	GameVar		Lua/X/HUD.lua	461			removed
UndergroundMap	GameVar	GameVar	Lua/RandomMap/RandomMapGenerator_Picard.lua	263	Lua/RandomMap/RandomMapGenerator_Picard.lua	283	same
UndergroundMapsRaiseFixUp	const	const	Lua/_fixup.lua	1870	Lua/_fixup.lua	2039	same
UndergroundRework106	GameVar	GameVar	Lua/Buildings/UndergroundDome.lua	17	Lua/Buildings/UndergroundDome.lua	17	same
UnnaturalDeaths	GameVar	GameVar	Lua/Units/Colonist.lua	949	Lua/Units/Colonist.lua	1246	same
UnreachablesCleanupDeltaT	const		Lua/Units/Drone.lua	868			removed
UpgradeModifierModifiers	GameVar	GameVar	Lua/Buildings/Building.lua	1047	Lua/Buildings/Building.lua	1074	same
VegObjsToKill	GameVar	GameVar	Lua/Vegetation.lua	525	Lua/Vegetation.lua	518	same
VegUpdateThread	GameVar	GameVar	Lua/Vegetation.lua	727	Lua/Vegetation.lua	726	same
VegetationGrid	GameVar	GameVar	Lua/Vegetation.lua	23	Lua/Vegetation.lua	24	same
VegetationOutputAugmentations		GameVar			Lua/Vegetation.lua	1769	added
VegetationPlantTechLocks	GameVar	GameVar	Lua/Buildings/TerraformingBuilding.lua	282	Lua/Buildings/TerraformingBuilding.lua	287	same
VegetationRandomizationGrid	GameVar	GameVar	Lua/Vegetation.lua	25	Lua/Vegetation.lua	26	same
VegetationSelectedObj	GameVar	GameVar	Lua/Vegetation.lua	1935	Lua/Vegetation.lua	2025	same
VendorIds	const	const	CommonLua/Core/const.lua	135	CommonLua/Core/const.lua	135	same
VerticalTextureZThreshold	const	const	CommonLua/Core/const.lua	171	CommonLua/Core/const.lua	171	same
VoiceChatFadeTime	const	const	CommonLua/Core/const.lua	386	CommonLua/Core/const.lua	386	same
VoiceChatForcedSampleRate	const	const	CommonLua/Core/const.lua	383	CommonLua/Core/const.lua	383	same
VoiceChatMaxSilence	const	const	CommonLua/Core/const.lua	385	CommonLua/Core/const.lua	385	same
VoiceChatSoundType	const	const	CommonLua/Core/const.lua	384	CommonLua/Core/const.lua	384	same
VoiceDefaultVolume	const	const	Lua/Config/sound.lua	55	Lua/Config/sound.lua	55	same
VoiceMaxVolume	const	const	Lua/Config/sound.lua	54	Lua/Config/sound.lua	54	same
VoiceQueue	GameVar,PersistableGlobals	GameVar,PersistableGlobals	CommonLua/Voice.lua	313,314	CommonLua/Voice.lua	314,315	same
VoicesCooldown	GameVar,PersistableGlobals	GameVar,PersistableGlobals	CommonLua/Voice.lua	315,316	CommonLua/Voice.lua	316,317	same
WaitingActions	GameVar	GameVar	CommonLua/Libs/Sequences/SequenceAction.lua	443	CommonLua/Libs/Sequences/SequenceAction.lua	442	same
WalkableMaxRadius	const	const	CommonLua/Core/const.lua	202	CommonLua/Core/const.lua	202	same
WasteRockConverted	GameVar	GameVar	Lua/Achievements.lua	97	Lua/Achievements.lua	114	same
WasteRockConvertedToRareMetals	GameVar	GameVar	Lua/Achievements.lua	98	Lua/Achievements.lua	115	same
WaterFrozen	GameVar	GameVar	Lua/Buildings/LandscapeLake.lua	328	Lua/Buildings/LandscapeLake.lua	381	same
WaterFrozenEvent	GameVar	GameVar	Lua/Buildings/LandscapeLake.lua	330	Lua/Buildings/LandscapeLake.lua	383	same
WaterMarkerCollisionDetector	GameVar	GameVar	Lua/Construction/Construction.lua	3000	Lua/Construction/Construction.lua	3896	same
WaterUnfrozenEvent	GameVar	GameVar	Lua/Buildings/LandscapeLake.lua	329	Lua/Buildings/LandscapeLake.lua	382	same
Width	MapVar	MapVar	Lua/_init.lua	44	Lua/_init.lua	49	same
WindChangeLast	MapVar	MapVar	CommonLua/Wind.lua	424	CommonLua/Wind.lua	424	same
WindChangeNext	MapVar	MapVar	CommonLua/Wind.lua	425	CommonLua/Wind.lua	425	same
WindChangeTime	MapVar	MapVar	CommonLua/Wind.lua	423	CommonLua/Wind.lua	423	same
WindMarkerAttenuationRange	const	const	CommonLua/Core/const.lua	434	CommonLua/Core/const.lua	434	same
WindMarkerMaxRange	const	const	CommonLua/Core/const.lua	433	CommonLua/Core/const.lua	433	same
WindModifierMaskComboItems	const	const	CommonLua/Core/const.lua	436	CommonLua/Core/const.lua	436	same
WindOff	MapVar	MapVar	CommonLua/Wind.lua	427	CommonLua/Wind.lua	427	same
WorkRadiusShownForRover	GameVar	GameVar	Lua/Units/RCRover.lua	1	Lua/Units/RCRover.lua	1	same
WorkRadiusShownForRoverReasons	GameVar	GameVar	Lua/Units/RCRover.lua	2	Lua/Units/RCRover.lua	2	same
WorldSpaceDirX	const	const	CommonLua/Patterns.lua	6	CommonLua/Patterns.lua	6	same
WorldSpaceDirY	const	const	CommonLua/Patterns.lua	7	CommonLua/Patterns.lua	7	same
XAxisColor	const	const	CommonLua/Core/const.lua	278	CommonLua/Core/const.lua	278	same
XAxisColorSelected	const	const	CommonLua/Core/const.lua	281	CommonLua/Core/const.lua	281	same
XSeatsCtrlTest	MapVar	MapVar	Lua/Factions/Elections.lua	319	Lua/Factions/Elections.lua	414	same
XboxToPlayStationButtons	const	const	CommonLua/Core/locutils.lua	135	CommonLua/Core/locutils.lua	135	same
YAxisColor	const	const	CommonLua/Core/const.lua	279	CommonLua/Core/const.lua	279	same
YAxisColorSelected	const	const	CommonLua/Core/const.lua	282	CommonLua/Core/const.lua	282	same
ZAxisColor	const	const	CommonLua/Core/const.lua	280	CommonLua/Core/const.lua	280	same
ZAxisColorSelected	const	const	CommonLua/Core/const.lua	283	CommonLua/Core/const.lua	283	same
__cobjectToCObject	PersistableGlobals	PersistableGlobals	CommonLua/Classes/_cobject.lua	655	CommonLua/Classes/_cobject.lua	659	same
__missing_net_objs	GameVar	GameVar	CommonLua/Libs/Network/NetworkAsync.lua	580	CommonLua/Libs/Network/NetworkAsync.lua	580	same
__net_event_counter_thread	GameVar	GameVar	CommonLua/Libs/Network/Network.lua	1383	CommonLua/Libs/Network/Network.lua	1392	same
__net_event_counters	GameVar	GameVar	CommonLua/Libs/Network/Network.lua	1382	CommonLua/Libs/Network/Network.lua	1391	same
__shown_planes	MapVar	MapVar	CommonLua/GedGameObjectEditor.lua	199	CommonLua/GedGameObjectEditor.lua	201	same
__string_reference	const	const	CommonLua/Core/const.lua	370	CommonLua/Core/const.lua	370	same
alignBottom	const	const	CommonLua/Core/const.lua	168	CommonLua/Core/const.lua	168	same
alignLeft	const	const	CommonLua/Core/const.lua	165	CommonLua/Core/const.lua	165	same
alignRight	const	const	CommonLua/Core/const.lua	166	CommonLua/Core/const.lua	166	same
alignTop	const	const	CommonLua/Core/const.lua	167	CommonLua/Core/const.lua	167	same
all_construction_group_leaders	GameVar	GameVar	Lua/Buildings/ConstructionSite.lua	2521	Lua/Buildings/ConstructionSite.lua	2733	same
base_IndependenceFeeReduceModifer	g_Consts	g_Consts	Lua/Factions/Independence.lua	264	Lua/Factions/Independence.lua	268	same
base_ResupplyCargoRocketCost	g_Consts	g_Consts	Lua/Factions/Independence.lua	256	Lua/Factions/Independence.lua	260	same
base_ResupplyPassengerRocketCost	g_Consts	g_Consts	Lua/Factions/Independence.lua	260	Lua/Factions/Independence.lua	264	same
black_cube_interactions_active		GameVar			Lua/Mysteries/BlackCubesBuildingInteractionsModFriendly.lua	6	added
build_grid_debug_mode	GameVar	GameVar	Lua/hex.lua	565	Lua/hex.lua	586	same
build_grid_debug_objs	GameVar	GameVar	Lua/hex.lua	562	Lua/hex.lua	583	same
build_grid_debug_text	GameVar	GameVar	Lua/hex.lua	563	Lua/hex.lua	584	same
build_grid_debug_thread	GameVar	GameVar	Lua/hex.lua	564	Lua/hex.lua	585	same
buildable	MapVar	MapVar	Lua/BuildableGrid.lua	29	Lua/BuildableGrid.lua	32	same
building_selection_particle	GameVar	GameVar	Lua/SelectionParticle.lua	51	Lua/SelectionParticle.lua	51	same
camera_shake_max_offset	MapVar	MapVar	CommonLua/Camera.lua	36	CommonLua/Camera.lua	36	same
camera_shake_thread	MapVar	MapVar	CommonLua/Camera.lua	35	CommonLua/Camera.lua	35	same
clrBlack	const	const	CommonLua/Core/const.lua	143	CommonLua/Core/const.lua	143	same
clrBlue	const	const	CommonLua/Core/const.lua	148	CommonLua/Core/const.lua	148	same
clrCyan	const	const	CommonLua/Core/const.lua	147	CommonLua/Core/const.lua	147	same
clrDarkGray	const	const	CommonLua/Core/const.lua	156	CommonLua/Core/const.lua	156	same
clrGray	const	const	CommonLua/Core/const.lua	153	CommonLua/Core/const.lua	153	same
clrGreen	const	const	CommonLua/Core/const.lua	146	CommonLua/Core/const.lua	146	same
clrMagenta	const	const	CommonLua/Core/const.lua	158	CommonLua/Core/const.lua	158	same
clrOrange	const	const	CommonLua/Core/const.lua	157	CommonLua/Core/const.lua	157	same
clrPaleBlue	const	const	CommonLua/Core/const.lua	149	CommonLua/Core/const.lua	149	same
clrPaleYellow	const	const	CommonLua/Core/const.lua	152	CommonLua/Core/const.lua	152	same
clrPink	const	const	CommonLua/Core/const.lua	150	CommonLua/Core/const.lua	150	same
clrRed	const	const	CommonLua/Core/const.lua	145	CommonLua/Core/const.lua	145	same
clrSilverGray	const	const	CommonLua/Core/const.lua	155	CommonLua/Core/const.lua	155	same
clrStoneGray	const	const	CommonLua/Core/const.lua	154	CommonLua/Core/const.lua	154	same
clrWhite	const	const	CommonLua/Core/const.lua	144	CommonLua/Core/const.lua	144	same
clrYellow	const	const	CommonLua/Core/const.lua	151	CommonLua/Core/const.lua	151	same
cube_thread	GameVar	GameVar	Lua/Mysteries/BlackCubesBuildingInteractionsModFriendly.lua	5	Lua/Mysteries/BlackCubesBuildingInteractionsModFriendly.lua	5	same
dbg_ForceWither	GameVar	GameVar	Lua/Vegetation.lua	728	Lua/Vegetation.lua	727	same
dbg_IgnoreReqs	GameVar	GameVar	Lua/Vegetation.lua	729	Lua/Vegetation.lua	728	same
debug_pass_vectors	MapVar	MapVar	CommonLua/Libs/DevToolsPublic/PathDebug.lua	10	CommonLua/Libs/DevToolsPublic/PathDebug.lua	10	same
ebtNull	const	const	CommonLua/Core/const.lua	254	CommonLua/Core/const.lua	254	same
fastGameSpeed	const	const	Lua/_GameConst.lua	27	Lua/Config/config.lua	118	moved-file
fx_colorization	MapVar	MapVar	CommonLua/Classes/ActionFX.lua	3911	CommonLua/Classes/ActionFX.lua	4025	same
g_ActiveHints	GameVar	GameVar	Lua/Hints.lua	270	Lua/Hints.lua	324	same
g_AllPoliciesVisibleCheat	GameVar	GameVar	Lua/Factions/Legislature.lua	1033	Lua/Factions/Legislature.lua	1175	same
g_ApplicantPool	GameVar	GameVar	Lua/ApplicantsPool.lua	1	Lua/ApplicantsPool.lua	1	same
g_ApplicantPoolFilter	GameVar	GameVar	Lua/ApplicantsPool.lua	2	Lua/ApplicantsPool.lua	2	same
