# Link 03 close-out snapshot 2026-09-10; read attestations, not automated clearance.
surface	key	file	subject	span107	span110	original_link	owner	read_status	reader	fr	evidence
PRESETS	P10091	Data/ClassDef-PresetDefs.lua	PresetDef|MissionSponsorPreset|[14].name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10128	Data/ClassDef-PresetDefs.lua	PresetDef|MissionSponsorPreset|[22].name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10134	Data/ClassDef-PresetDefs.lua	PresetDef|MissionSponsorPreset|[23].name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10240	Data/ClassDef-PresetDefs.lua	PresetDef|MissionSponsorPreset|[46].category			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10246	Data/ClassDef-PresetDefs.lua	PresetDef|MissionSponsorPreset|[47].category			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10251	Data/ClassDef-PresetDefs.lua	PresetDef|MissionSponsorPreset|[48].category			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10269	Data/ClassDef-PresetDefs.lua	PresetDef|MissionSponsorPreset|[50].category			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10275	Data/ClassDef-PresetDefs.lua	PresetDef|MissionSponsorPreset|[51].category			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10281	Data/ClassDef-PresetDefs.lua	PresetDef|MissionSponsorPreset|[52].category			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10406	Data/ClassDef-PresetDefs.lua	PresetDef|MissionSponsorPreset|[70].code			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10435	Data/ClassDef-PresetDefs.lua	PresetDef|MissionSponsorPreset|[74].code			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10461	Data/ClassDef-PresetDefs.lua	PresetDef|MissionSponsorPreset|[7].name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10462	Data/ClassDef-PresetDefs.lua	PresetDef|MissionSponsorPreset|[8].help			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10464	Data/ClassDef-PresetDefs.lua	PresetDef|MissionSponsorPreset|[8].name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10468	Data/ClassDef-PresetDefs.lua	PresetDef|MissionSponsorPreset|[9].help			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10485	Data/ClassDef-PresetDefs.lua	PresetDef|POI|[14].items			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10496	Data/ClassDef-PresetDefs.lua	PresetDef|PlanetaryAnomalyDescription|[8].value			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10498	Data/ClassDef-Factions.lua	PresetDef|PolicyDef|<preset>			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10574	Data/ClassDef-PresetDefs.lua	PresetDef|TechFieldPreset|[3].help			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10596	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|DefEditorCustomActions[1].FuncName			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10597	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|DefEditorCustomActions[1].Icon			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10598	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|DefEditorCustomActions[1].Menubar			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10599	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|DefEditorCustomActions[1].Name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10600	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|DefEditorCustomActions[1].Rollover			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10601	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|DefEditorCustomActions[1].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10602	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|DefEditorCustomActions[2].FuncName			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10603	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|DefEditorCustomActions[2].Icon			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10604	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|DefEditorCustomActions[2].Menubar			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10605	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|DefEditorCustomActions[2].Name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10606	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|DefEditorCustomActions[2].Rollover			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10607	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|DefEditorCustomActions[2].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10608	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|DefEditorName			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10609	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|DefEditorShortcut			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10610	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|DefHasObsolete			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10611	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|DefHasSortKey			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10612	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|DefParentClassList[3]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10613	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[10].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10614	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[10].category			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10615	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[10].id			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10616	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[10].params			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10617	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[11].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10619	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[11].id			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10620	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[11].name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10621	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[11].translate			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10627	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[13].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10629	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[13].id			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10630	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[13].name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10631	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[13].translate			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10637	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[15].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10639	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[15].id			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10640	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[15].name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10641	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[15].translate			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10647	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[17].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10649	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[17].id			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10650	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[17].name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10651	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[17].translate			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10657	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[19].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10659	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[19].id			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10660	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[19].name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10661	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[19].translate			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10662	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[1].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10663	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[1].category			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10664	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[1].default			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10665	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[1].help			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10666	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[1].id			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10667	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[1].name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10674	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[21].category			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10676	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[21].dont_save			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10677	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[21].help			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10678	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[21].id			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10679	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[21].name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10680	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[21].read_only			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10683	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[22].help			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10686	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[22].name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10687	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[23].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10688	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[23].code			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10689	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[23].name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10690	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[24].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10691	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[24].code			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10692	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[24].name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10693	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[25].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10694	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[25].code			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10695	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[25].name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10696	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[26].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10697	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[26].code			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10698	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[26].name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10699	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[26].params			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10700	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[27].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10701	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[27].code			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10702	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[27].name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10703	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[2].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10704	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[2].category			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10705	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[2].default			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10706	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[2].help			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10707	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[2].id			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10708	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[2].name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10709	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[3].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10710	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[3].category			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10712	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[3].help			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10713	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[3].id			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10714	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[3].lines			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10715	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[3].name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10716	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[4].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10717	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[4].category			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10719	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[4].help			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10720	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[4].id			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10721	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[4].lines			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10722	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[4].name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10723	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[5].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10724	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[5].category			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10725	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[5].default			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10726	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[5].help			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10727	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[5].id			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10728	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[5].max			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10729	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[5].min			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10730	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[5].name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10731	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[6].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10732	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[6].category			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10733	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[6].help			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10734	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[6].id			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10736	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[6].name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10738	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[7].category			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10739	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[7].default			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10740	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[7].help			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10741	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[7].id			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10742	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[7].name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10743	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[8].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10744	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[8].category			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10745	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[8].default			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10746	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[8].help			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10747	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[8].id			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10748	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[8].name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10749	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[9].__class			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10750	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[9].category			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10751	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[9].id			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10752	Data/ClassDef-PresetDefs.lua	PresetDef|TechPreset|[9].params			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10759	Data/ClassDef-PresetDefs.lua	PresetDef|Vegetation|[22].name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10768	Data/ClassDef-PresetDefs.lua	PresetDef|Vegetation|[23].name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P10772	Data/ClassDef-PresetDefs.lua	PresetDef|Vegetation|[24].name			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11032	Data/Resource.lua	Resource|Food|Comment			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11033	Data/Resource.lua	Resource|Food|description			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11035	Data/Resource.lua	Resource|Food|in_groups[2]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11036	Data/Resource.lua	Resource|Food|medium_icon			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11037	Data/Resource.lua	Resource|Food|tags			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11038	Data/Resource.lua	Resource|Food|text_icon			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11039	Data/Resource.lua	Resource|Food|ui_icon			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11062	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#1|[24]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11063	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#1|[25]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11065	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#1|[27]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11066	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#1|[28]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11067	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#10|[24]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11068	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#10|[25]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11069	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#10|[26]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11070	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#10|[27]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11072	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#13|[16]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11073	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#13|[27]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11075	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#13|[29]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11076	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#13|[30]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11077	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#13|[31]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11079	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#13|[33]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11081	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#13|[35]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11083	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#13|[37]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11085	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#13|[39]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11087	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#14|[16]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11088	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#14|[27]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11090	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#14|[29]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11091	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#14|[30]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11092	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#14|[31]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11094	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#14|[33]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11096	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#14|[35]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11098	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#14|[37]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11100	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#14|[39]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11102	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#16|[24]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11103	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#16|[25]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11104	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#16|[26]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11105	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#16|[27]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11106	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#16|[28]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11107	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#19|[24]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11108	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#19|[25]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11110	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#19|[27]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11111	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#19|[28]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11112	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#29|[10]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11113	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#29|[11]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11114	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#29|[12]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11115	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#29|[13]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11116	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#29|[14]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11117	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#29|[15]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11118	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#29|[16]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11119	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#29|[17]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11120	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#29|[18]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11121	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#29|[19]			03	03b	pending			SEAM_REPORT.md#remaining
PRESETS	P11122	Data/ResourcePreset.lua	ResourcePreset|Data/ResourcePreset.lua#29|[20]			03	03b	pending			SEAM_REPORT.md#remaining
